X,Y,OBJECTID,DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
5202090.21216998,3700348.19442506,200,10,108,,STA,R,32.446,,"RIVERBANK, FIRST STREET",1050,16600,15300,1250,16000,13300
5202090.21216998,3700348.19442506,201,10,108,,STA,R,32.446,,"RIVERBANK, FIRST STREET",1050,16600,15300,1250,16000,13300
5185080.26751539,3676451.76584005,202,10,108,,STA,,24.81,,"MODESTO, BRIGGSMORE AVENUE",3000,33000,30000,3200,40500,37000
5185041.16719988,3676454.24975897,203,10,108,,STA,,24.81,,"MODESTO, BRIGGSMORE AVENUE",3000,33000,30000,3200,40500,37000
5185309.51508839,3683236.59085307,204,10,108,,STA,,26.06,,"MODESTO, STANDIFORD/SYLVAN",3200,40500,37000,3150,40500,36000
5185263.57226689,3683244.16006364,205,10,108,,STA,,26.06,,"MODESTO, STANDIFORD/SYLVAN",3200,40500,37000,3150,40500,36000
5185474.31495564,3691270.42583522,206,10,108,,STA,,27.618,,JCT. RTE. 219 WEST,2000,21800,19200,1800,22800,12700
5185474.31495564,3691270.42583522,207,10,108,,STA,,27.618,,JCT. RTE. 219 WEST,2000,21800,19200,1800,22800,12700
5186356.14619721,3699152.04032131,208,10,108,,STA,,29.15,,LADD ROAD/MC HENRY AVENUE,1600,20100,13300,1400,14400,13600
5186356.14619721,3699152.04032131,209,10,108,,STA,,29.15,,LADD ROAD/MC HENRY AVENUE,1600,20100,13300,1400,14400,13600
5196340.83981048,3698640.57677731,210,10,108,,STA,,31.05,,"RIVERBANK, OAKDALE ROAD",1600,21300,15000,1750,21500,16700
5196336.9513668,3698695.25580181,211,10,108,,STA,,31.05,,"RIVERBANK, OAKDALE ROAD",1600,21300,15000,1750,21500,16700
5206969.45306763,3699803.08462289,212,10,108,,STA,,33.38,,CLAUS ROAD,1250,16000,13300,1700,20400,16300
5206969.45306763,3699803.08462289,213,10,108,,STA,,33.38,,CLAUS ROAD,1250,16000,13300,1700,20400,16300
5218987.89950314,3705696.58202222,214,10,108,,STA,,36.151,,CRANE ROAD,1550,17800,17200,1650,18000,17400
5218987.89950314,3705696.58202222,215,10,108,,STA,,36.151,,CRANE ROAD,1550,17800,17200,1650,18000,17400
5224844.30051997,3707500.59711498,216,10,108,,STA,,37.31,,"OAKDALE, OAK AVENUE",1800,20700,16600,1650,19800,16000
5224835.48229614,3707522.5101289,217,10,108,,STA,,37.31,,"OAKDALE, OAK AVENUE",1800,20700,16600,1650,19800,16000
5229236.54764096,3709614.68868731,218,10,108,,STA,,38.236,,"OAKDALE, EAST JCT. RTE. 120",1200,15100,14000,,,
5229236.54764096,3709614.68868731,219,10,108,,STA,,38.236,,"OAKDALE, EAST JCT. RTE. 120",1200,15100,14000,,,
5335005.64909448,3750679.25452389,220,10,108,,TUO,L,0,,"OAKDALE, EAST JCT. RTE. 120",,,,1000,16100,15200
5335005.64909448,3750679.25452389,221,10,108,,TUO,L,0,,"OAKDALE, EAST JCT. RTE. 120",,,,1000,16100,15200
5346007.56541081,3760395.21409456,222,10,108,,TUO,L,2.808,,"SONORA, JCT. RTE. 49",1000,16100,15200,,,
5346007.56541081,3760395.21409456,223,10,108,,TUO,L,2.808,,"SONORA, JCT. RTE. 49",1000,16100,15200,,,
5415349.75481014,3801600.13824622,224,10,108,,TUO,R,11.752,,EAST CONNECTION TO TWAIN HART/CEDAR SPRINGS ROAD,900,9400,8000,1100,11300,8100
5415324.14101622,3801646.85304782,225,10,108,,TUO,R,11.752,,EAST CONNECTION TO TWAIN HART/CEDAR SPRINGS ROAD,900,9400,8000,1100,11300,8100
5438117.75881472,3819172.68643439,226,10,108,,TUO,R,17.7,,WEST LONG BARN CONNECTION,680,5400,3250,560,4800,3600
5438117.75881472,3819172.68643439,227,10,108,,TUO,R,17.7,,WEST LONG BARN CONNECTION,680,5400,3250,560,4800,3600
5443495.66866255,3823153.79920706,228,10,108,,TUO,R,19.03,,EAST LONG BARN CONNECTION,560,4800,3600,900,7100,4600
5443470.92461756,3823207.73413856,229,10,108,,TUO,R,19.03,,EAST LONG BARN CONNECTION,560,4800,3600,900,7100,4600
5373840.00285606,3780164.91766532,230,10,108,,TUO,R,2.201,,MONO WAY,1600,20000,19300,1750,22500,20800
5373840.00285606,3780164.91766532,231,10,108,,TUO,R,2.201,,MONO WAY,1600,20000,19300,1750,22500,20800
5385749.44655681,3781285.84258881,232,10,108,,TUO,R,4.498,,PEACEFUL OAK RD,1550,17800,14800,1350,13800,10500
5385749.44655681,3781285.84258881,233,10,108,,TUO,R,4.498,,PEACEFUL OAK RD,1550,17800,14800,1350,13800,10500
5406695.13137139,3794808.86442722,234,10,108,,TUO,R,9.58,,WEST CONNECTION TO TWAIN HART/ LAIN VIEW ROAD,1400,9000,8100,900,9400,8000
5406664.88044764,3794857.69602248,235,10,108,,TUO,R,9.58,,WEST CONNECTION TO TWAIN HART/ LAIN VIEW ROAD,1400,9000,8100,900,9400,8000
5423614.7822433,3811212.06980972,236,10,108,,TUO,,15.17,,CHIEF FULLER ROAD,1000,7400,3150,740,6800,4800
5423614.7822433,3811212.06980972,237,10,108,,TUO,,15.17,,CHIEF FULLER ROAD,1000,7400,3150,740,6800,4800
5477673.65772113,3853277.6871219,238,10,108,,TUO,,30.14,,PINECREST LAKE ROAD,240,1900,1500,290,2000,1500
5477673.65772113,3853277.6871219,239,10,108,,TUO,,30.14,,PINECREST LAKE ROAD,240,1900,1500,290,2000,1500
5477732.0716463,3853394.81779315,240,10,108,,TUO,,30.164,,MC COY SADDLE,920,6400,4300,920,6000,3400
5477732.0716463,3853394.81779315,241,10,108,,TUO,,30.164,,MC COY SADDLE,920,6400,4300,920,6000,3400
5476054.5061038,3858233.1476834,242,10,108,,TUO,,31.93,,"STRAWBERRY, EAST",780,4500,2050,650,3900,1550
5476054.5061038,3858233.1476834,243,10,108,,TUO,,31.93,,"STRAWBERRY, EAST",780,4500,2050,650,3900,1550
5482466.21145622,3872937.86925815,244,10,108,,TUO,,36.55,,COW CREEK ROAD,800,3250,1300,470,1450,940
5482466.21145622,3872937.86925815,245,10,108,,TUO,,36.55,,COW CREEK ROAD,800,3250,1300,470,1450,940
5517443.1477358,3913481.62019147,246,10,108,,TUO,,49.269,,CLARKS FORK ROAD,420,1550,800,160,1500,770
5517443.1477358,3913481.62019147,247,10,108,,TUO,,49.269,,CLARKS FORK ROAD,420,1550,800,160,1500,770
5553314.0425293,3901097.39102298,248,10,108,,TUO,,57.909,,KENNEDY MEADOWS ROAD,110,670,660,60,590,500
5553314.0425293,3901097.39102298,249,10,108,,TUO,,57.909,,KENNEDY MEADOWS ROAD,110,670,660,60,590,500
5586422.7538708,3901172.03851147,250,10,108,,TUO,,66.972,,TUOLUMNE/MONO COUNTY LINE,110,520,440,,,
5586422.7538708,3901172.03851147,251,10,108,,TUO,,66.972,,TUOLUMNE/MONO COUNTY LINE,110,520,440,,,
5400424.36110455,3786580.76375748,252,10,108,,TUO,,7.511,,SOULSBYVILLE ROAD,1350,13800,10500,1350,8800,7900
5400370.3011733,3786618.70856348,253,10,108,,TUO,,7.511,,SOULSBYVILLE ROAD,1350,13800,10500,1350,8800,7900
5449447.8526243,3721227.74977873,254,10,120,,MPA,R,41.522,,TUOLUMNE/MARIPOSA COUNTY LINE,,,,1400,12300,6200
5449447.8526243,3721227.74977873,255,10,120,,MPA,R,41.522,,TUOLUMNE/MARIPOSA COUNTY LINE,,,,1400,12300,6200
5456133.59253363,3717706.1334624,256,10,120,,MPA,,43.09,,BUCK MEADOWS,1400,3900,3750,1400,9000,6200
5456133.58794047,3717706.1334624,257,10,120,,MPA,,43.09,,BUCK MEADOWS,1400,3900,3750,1400,9000,6200
5459170.11762856,3719146.95144689,258,10,120,,MPA,,43.749,,MARIPOSA/TUOLUMNE COUNTY LINE,1400,9000,6200,,,
5459170.11762856,3719146.95144689,259,10,120,,MPA,,43.749,,MARIPOSA/TUOLUMNE COUNTY LINE,1400,9000,6200,,,
5097908.74927346,3723324.06776457,260,10,120,,SJ,R,0.493,,"MOSSDALE, JCT. RTE. 5",,,,6700,104000,100000
5097807.83182439,3723749.22800347,261,10,120,,SJ,R,0.493,,"MOSSDALE, JCT. RTE. 5",,,,6700,104000,100000
5102062.81084722,3723751.28705448,262,10,120,,SJ,R,1.328,,YOSEMITE AVENUE UNDERCROSSING,6700,104000,100000,4500,68000,66000
5102124.8858543,3723852.62084131,263,10,120,,SJ,R,1.328,,YOSEMITE AVENUE UNDERCROSSING,6700,104000,100000,4500,68000,66000
5186707.56478572,3722543.84294707,264,10,120,,SJ,R,16.922,,"ESCALON, MAIN/KERN STREETS",1400,18600,15600,990,18400,15400
5186716.96109238,3722570.07091297,265,10,120,,SJ,R,16.922,,"ESCALON, MAIN/KERN STREETS",1400,18600,15600,990,18400,15400
5112184.72957972,3721010.64489798,266,10,120,,SJ,R,3.323,,AIRPORT WAY,5700,86000,84000,5300,73000,71000
5112192.13015547,3721137.91498464,267,10,120,,SJ,R,3.323,,AIRPORT WAY,5700,86000,84000,5300,73000,71000
5122697.75481348,3720561.07689948,268,10,120,,SJ,R,5.31,,MANTECA ROAD/MAIN STREET,6400,97000,94000,5300,81000,77000
5122699.34568955,3720689.41555355,269,10,120,,SJ,R,5.31,,MANTECA ROAD/MAIN STREET,6400,97000,94000,5300,81000,77000
5130750.48641139,3720948.09351389,270,10,120,,SJ,T,6.87,,SOUTH JCT. RTE. 99,5500,82000,75000,,,
5130750.60288097,3720976.08820856,271,10,120,,SJ,T,6.87,,SOUTH JCT. RTE. 99,5500,82000,75000,,,
5158830.09199747,3724291.22626331,272,10,120,,SJ,,11.64,,FRENCH CAMP ROAD,1450,16300,13400,1200,20000,16800
5158830.82329522,3724308.72393173,273,10,120,,SJ,,11.64,,FRENCH CAMP ROAD,1450,16300,13400,1200,20000,16800
5189998.87414797,3721448.95340456,274,10,120,,SJ,,17.885,,"ESCALON, DAVID AVENUE",900,16700,14000,1200,13200,8700
5189999.00242855,3721475.89068665,275,10,120,,SJ,,17.885,,"ESCALON, DAVID AVENUE",900,16700,14000,1200,13200,8700
5207558.47649589,3720426.53779848,276,10,120,,SJ,,21.184,,SAN JOAQUIN/STANISLAUS COUNTY,1150,13700,11500,,,
5207558.47649589,3720426.53779848,277,10,120,,SJ,,21.184,,SAN JOAQUIN/STANISLAUS COUNTY,1150,13700,11500,,,
5130064.75976448,3725436.22167672,278,10,120,,SJ,,6.197,,"MANTECA, NORTH JCT. RTE. 99",,,,1650,18500,14100
5130058.49566938,3725484.23700064,279,10,120,,SJ,,6.197,,"MANTECA, NORTH JCT. RTE. 99",,,,1650,18500,14100
5133373.65242489,3725299.28198998,280,10,120,,SJ,,6.83,,AUSTIN ROAD,1650,18500,14100,1600,17800,13200
5133373.65242489,3725299.28198998,281,10,120,,SJ,,6.83,,AUSTIN ROAD,1650,18500,14100,1600,17800,13200
5143987.40088239,3724819.65171565,282,10,120,,SJ,,8.84,,JACKTONE ROAD,1250,13800,11200,1450,16300,13400
5143993.18925664,3724857.71955289,283,10,120,,SJ,,8.84,,JACKTONE ROAD,1250,13800,11200,1450,16300,13400
5289358.39688522,3727349.30380856,284,10,120,,STA,T,18.017,R,BEGIN RIGHT ALIGN IN STA CO.,,,,1300,7300,6300
5290050.15895313,3727687.10267365,285,10,120,,STA,T,18.168,R,"STANISLAUS/TUOLUME COUNTY LINE, RIGHT ALIGN",1300,7300,6300,1300,7300,6300
5207558.47649589,3720426.53779848,286,10,120,,STA,,0,,SAN JOAQUIN/STANISLAUS COUNTY,,,,1150,13700,11500
5207558.47649589,3720426.53779848,287,10,120,,STA,,0,,SAN JOAQUIN/STANISLAUS COUNTY,,,,1150,13700,11500
5224092.88962121,3718388.54023406,288,10,120,,STA,,3.16,,VALLEY HOME ROAD,1650,14300,12800,2400,29000,28000
5224092.88962121,3718388.54023406,289,10,120,,STA,,3.16,,VALLEY HOME ROAD,1650,14300,12800,2400,29000,28000
5227649.17712805,3713391.03874615,290,10,120,,STA,,4.346,,"OAKDALE, A STREET",1850,23000,22000,2300,22100,20700
5227668.2568143,3713396.08204314,291,10,120,,STA,,4.346,,"OAKDALE, A STREET",1850,23000,22000,2300,22100,20700
5229236.54764096,3709614.68868731,292,10,120,,STA,,5.116,,"OAKDALE, WEST JCT. RTE. 108",2300,22100,20700,2350,31000,30000
5229236.54764096,3709614.68868731,293,10,120,,STA,,5.116,,"OAKDALE, WEST JCT. RTE. 108",2300,22100,20700,2350,31000,30000
5239827.93721931,3712718.16640423,294,10,120,,STA,,7.225,,DEO GLORIA ROAD,2350,31000,30000,1850,22000,19200
5239827.93721931,3712718.16640423,295,10,120,,STA,,7.225,,DEO GLORIA ROAD,2350,31000,30000,1850,22000,19200
5248321.84838106,3712379.53551981,296,10,120,,STA,,8.86,,ORANGE BLOSSOM ROAD,2100,23500,20800,1650,13500,11900
5248321.84838106,3712379.53551981,297,10,120,,STA,,8.86,,ORANGE BLOSSOM ROAD,2100,23500,20800,1650,13500,11900
5290050.15895313,3727687.10267365,298,10,120,,TUO,R,0,R,"STANISLAUS/TUOLUME COUNTY LINE, END RIGHT ALIGN",1300,7300,6300,,,
5375468.45366739,3726399.83654739,299,10,120,,TUO,R,21.803,,JACKSONVILLE ROAD,590,4450,4400,670,5100,5100
5375468.45366739,3726399.83654739,300,10,120,,TUO,R,21.803,,JACKSONVILLE ROAD,590,4450,4400,670,5100,5100
5384966.6075713,3720748.81897806,301,10,120,,TUO,R,23.897,,SOUTH JCT. RTE. 49,900,7100,4700,520,4850,3750
5384966.6075713,3720748.81897806,302,10,120,,TUO,R,23.897,,SOUTH JCT. RTE. 49,900,7100,4700,520,4850,3750
5437730.54469414,3719593.76781048,303,10,120,,TUO,R,38.9,,HELLS HOLLOW ROAD,1100,9800,7100,1000,5800,3500
5437730.54469414,3719593.76781048,304,10,120,,TUO,R,38.9,,HELLS HOLLOW ROAD,1100,9800,7100,1000,5800,3500
5440331.93220788,3718185.59018065,305,10,120,,TUO,R,39.459,,SMITHS STATION ROAD,850,5500,3100,1400,11100,5700
5440331.93220788,3718185.59018065,306,10,120,,TUO,R,39.459,,SMITHS STATION ROAD,850,5500,3100,1400,11100,5700
5449447.8526243,3721227.74977873,307,10,120,,TUO,R,41.522,,TUOLUMNE/MARIPOSA COUNTY LINE,1400,11100,5700,,,
5449447.8526243,3721227.74977873,308,10,120,,TUO,R,41.522,,TUOLUMNE/MARIPOSA COUNTY LINE,1400,11100,5700,,,
5317409.82897122,3734230.95015022,309,10,120,,TUO,R,5.982,,KISTLER RANCH UC,,,,1750,16000,13200
5317459.38595872,3734347.48535022,310,10,120,,TUO,R,5.982,,KISTLER RANCH UC,,,,1750,16000,13200
5511402.81401597,3716214.22404465,311,10,120,,TUO,R,56.15,,YOSEMITE NATIONAL PARK  (WEST BOUNDARY),1000,6300,3900,,,
5511402.81401597,3716214.22404465,312,10,120,,TUO,R,56.15,,YOSEMITE NATIONAL PARK  (WEST BOUNDARY),1000,6300,3900,,,
5335005.64909448,3750679.25452389,313,10,120,,TUO,,12.077,,EAST JCT. RTE. 108,1650,19400,15600,450,4900,3900
5335005.64909448,3750679.25452389,314,10,120,,TUO,,12.077,,EAST JCT. RTE. 108,1650,19400,15600,450,4900,3900
5350241.79447514,3744029.59689148,315,10,120,,TUO,,15.516,,"CHINESE CAMP, NORTH JCT. RTE. 49",450,3350,3000,850,6800,4150
5350241.79447514,3744029.59689148,316,10,120,,TUO,,15.516,,"CHINESE CAMP, NORTH JCT. RTE. 49",450,3350,3000,850,6800,4150
5400460.21601972,3723243.85106148,317,10,120,,TUO,,30.32,,WARDS FERRY/BIG OAK ROADS,680,5000,4950,860,5300,5200
5400460.21601972,3723243.85106148,318,10,120,,TUO,,30.32,,WARDS FERRY/BIG OAK ROADS,680,5000,4950,860,5300,5200
5401103.30922171,3723723.02136298,319,10,120,,TUO,,30.47,,BIG OAK FLAT,860,5300,5200,1050,10700,8600
5401103.30922171,3723723.02136298,320,10,120,,TUO,,30.47,,BIG OAK FLAT,860,5300,5200,1050,10700,8600
5408511.62675413,3728428.26752989,321,10,120,,TUO,,32.184,,GROVELAND,1050,10700,8600,790,3900,3850
5408511.62675413,3728428.26752989,322,10,120,,TUO,,32.184,,GROVELAND,1050,10700,8600,790,3900,3850
5459170.11762856,3719146.95144689,323,10,120,,TUO,,43.749,,MARIPOSA/TUOLUMNE COUNTY LINE,,,,1400,9000,5500
5459170.11762856,3719146.95144689,324,10,120,,TUO,,43.749,,MARIPOSA/TUOLUMNE COUNTY LINE,,,,1400,9000,5500
5472311.4860308,3721127.20404807,325,10,120,,TUO,,47.25,,CHERRY VALLEY ROAD,1050,6400,4000,1000,6300,3900
5472311.4860308,3721127.20404807,326,10,120,,TUO,,47.25,,CHERRY VALLEY ROAD,1050,6400,4000,1000,6300,3900
5328569.7774518,3733437.21453297,327,10,120,,TUO,,8.19,,LA GRANGE ROAD,1150,12000,9500,1550,17800,14900
5328569.7774518,3733437.21453297,328,10,120,,TUO,,8.19,,LA GRANGE ROAD,1150,12000,9500,1550,17800,14900
5232945.79415947,3960825.53009665,329,10,124,,AMA,R,10.335,,"WAITES STATION, JCT. RTE. 16",440,3750,3600,,,
5232945.79415947,3960825.53009665,330,10,124,,AMA,R,10.335,,"WAITES STATION, JCT. RTE. 16",440,3750,3600,,,
5213175.33501281,3925215.67283881,331,10,124,,AMA,R,2.291,,"IONE, WEST JCT RTE 104",390,9700,9200,290,3100,2700
5213175.33501281,3925215.67283881,332,10,124,,AMA,R,2.291,,"IONE, WEST JCT RTE 104",390,9700,9200,290,3100,2700
5213644.02173947,3925705.21385448,333,10,124,,AMA,R,2.42,,"IONE, RAYMOND DRIVE",320,5300,3000,250,4000,2300
5213644.02173947,3925705.21385448,334,10,124,,AMA,R,2.42,,"IONE, RAYMOND DRIVE",320,5300,3000,250,4000,2300
5212022.03285748,3912718.41043182,335,10,124,,AMA,,0,,JCT. RTE. 88,,,,480,5000,4250
5212022.03285748,3912718.41043182,336,10,124,,AMA,,0,,JCT. RTE. 88,,,,480,5000,4250
5197688.66355839,3868673.52312806,337,10,12,,CAL,,0.63,,"WALLIS, COMANCHE PARKWAY",730,7400,5400,660,6800,5000
5197688.66355839,3868673.52312806,338,10,12,,CAL,,0.63,,"WALLIS, COMANCHE PARKWAY",730,7400,5400,660,6800,5000
5195940.33175322,3871353.07912065,339,10,12,,CAL,,0,,SAN JOAQUIN/CALAVERAS COUNTY LINE,,,,730,7400,5400
5195940.33175322,3871353.07912065,340,10,12,,CAL,,0,,SAN JOAQUIN/CALAVERAS COUNTY LINE,,,,730,7400,5400
5243679.37308598,3865092.27438506,341,10,12,,CAL,,10.4,,WEST JUNCTION LIME CREEK ROAD,770,9800,8000,870,10600,8000
5243679.37308598,3865092.27438506,342,10,12,,CAL,,10.4,,WEST JUNCTION LIME CREEK ROAD,770,9800,8000,870,10600,8000
5260225.73664673,3871082.75223348,343,10,12,,CAL,,13.872,,"TOYON, JCT. RTE. 26 NORTH",950,11000,8000,720,7100,6300
5260222.03488247,3871108.02121182,344,10,12,,CAL,,13.872,,"TOYON, JCT. RTE. 26 NORTH",950,11000,8000,720,7100,6300
5279417.3245758,3867695.21701381,345,10,12,,CAL,,18.201,,"SAN ANDREAS, JCT. RTE. 49",1000,7400,7000,,,
5279417.3245758,3867695.21701381,346,10,12,,CAL,,18.201,,"SAN ANDREAS, JCT. RTE. 49",1000,7400,7000,,,
5223445.27149388,3862339.07647939,347,10,12,,CAL,,6.3,,"BURSON, BURSON ROAD",570,6200,5500,660,7300,6700
5223445.27149388,3862339.07647939,348,10,12,,CAL,,6.3,,"BURSON, BURSON ROAD",570,6200,5500,660,7300,6700
5240849.2028933,3863855.75487648,349,10,12,,CAL,,9.78,,"VALLEY SPRINGS, PINE STREET",950,6700,6000,1000,6800,6200
5240849.2028933,3863855.75487648,350,10,12,,CAL,,9.78,,"VALLEY SPRINGS, PINE STREET",950,6700,6000,1000,6800,6200
5241264.67319097,3864483.09843805,351,10,12,,CAL,,9.927,,"VALLEY SPRINGS, JCT. RTE. 26 SOUTH",600,6700,5800,980,10500,9200
5241264.67319097,3864483.09843805,352,10,12,,CAL,,9.927,,"VALLEY SPRINGS, JCT. RTE. 26 SOUTH",600,6700,5800,980,10500,9200
5144313.80114822,3849559.00295822,353,10,12,,SJ,L,23.286,,"LOCKEFORD, JCT. RTE. 88",670,6300,5800,760,7300,5400
5144313.80114822,3849559.00295822,354,10,12,,SJ,L,23.286,,"LOCKEFORD, JCT. RTE. 88",670,6300,5800,760,7300,5400
5023776.04452081,3850745.66987623,355,10,12,,SJ,,0,,SACRAMENTO/SAN JOAQUIN COUNTY LINE,,,,2000,23000,21500
5023776.04452081,3850745.66987623,356,10,12,,SJ,,0,,SACRAMENTO/SAN JOAQUIN COUNTY LINE,,,,2000,23000,21500
5075969.60581589,3844536.4703524,357,10,12,,SJ,,10.167,,JCT. RTE. 5,2000,23900,21700,1850,22900,21600
5075956.42670839,3844597.06176664,358,10,12,,SJ,,10.167,,JCT. RTE. 5,2000,23900,21700,1850,22900,21600
5077480.72320047,3844458.14931481,359,10,12,,SJ,,10.454,,THORTON RD/STAR ST,1600,16700,15000,1300,14900,12200
5077485.22351955,3844525.95593773,360,10,12,,SJ,,10.454,,THORTON RD/STAR ST,1600,16700,15000,1300,14900,12200
5083850.87056513,3844208.0832139,361,10,12,,SJ,,11.66,,RAY RD,1100,12900,11700,1300,19900,16300
5083850.87056513,3844208.0832139,362,10,12,,SJ,,11.66,,RAY RD,1100,12900,11700,1300,19900,16300
5102334.61804639,3843089.10612114,363,10,12,,SJ,,15.155,,LOWER SACRAMENTO ROAD,1300,19900,16300,2350,15700,11100
5102331.8027633,3843089.28853548,364,10,12,,SJ,,15.155,,LOWER SACRAMENTO ROAD,1300,19900,16300,2350,15700,11100
5107623.84762539,3842786.58474456,365,10,12,,SJ,,16.44,,SOUTH HAM LANE,3450,25000,23600,2450,27000,23100
5107625.06776731,3842831.66142607,366,10,12,,SJ,,16.44,,SOUTH HAM LANE,3450,25000,23600,2450,27000,23100
5110273.93353255,3842651.0469579,367,10,12,,SJ,,16.931,,"LODI, SOUTH HUTCHINS STREET",2700,32000,24000,2700,31000,23900
5110275.97322664,3842691.76111531,368,10,12,,SJ,,16.931,,"LODI, SOUTH HUTCHINS STREET",2700,32000,24000,2700,31000,23900
5114314.70333813,3842705.53864682,369,10,12,,SJ,,17.7,,"LODI, CENTRAL AVENUE",2250,25000,19900,1900,24200,18800
5114317.51501231,3842751.51033965,370,10,12,,SJ,,17.7,,"LODI, CENTRAL AVENUE",2250,25000,19900,1900,24200,18800
5115686.0437713,3842718.65640272,371,10,12,,SJ,,17.95,,"LODI, CHEROKEE LANE",2150,27000,21500,1900,23000,18700
5115689.16417189,3842761.67042431,372,10,12,,SJ,,17.95,,"LODI, CHEROKEE LANE",2150,27000,21500,1900,23000,18700
5116368.55060838,3842675.68765664,373,10,12,,SJ,,18.07,,"LODI, JCT. RTE. 99",2450,26500,24000,1100,12500,10400
5116370.98695523,3842706.69546865,374,10,12,,SJ,,18.07,,"LODI, JCT. RTE. 99",2450,26500,24000,1100,12500,10400
5118281.80006272,3850394.53770448,375,10,12,,SJ,,18.36,,"LODI, CLUFF AVENUE",1100,12500,10400,950,11500,10300
5118282.96311814,3850419.25025348,376,10,12,,SJ,,18.36,,"LODI, CLUFF AVENUE",1100,12500,10400,950,11500,10300
5131714.12457597,3849878.67751573,377,10,12,,SJ,,20.9,,VICTOR BRUELLA ROAD,890,10700,9000,890,9600,8700
5131714.12457597,3849878.67751573,378,10,12,,SJ,,20.9,,VICTOR BRUELLA ROAD,890,10700,9000,890,9600,8700
5195940.33175322,3871353.07912065,379,10,12,,SJ,,27.642,,SAN JOAQUIN/CALAVERAS COUNTY LINE,760,7300,5400,,,
5195940.33175322,3871353.07912065,380,10,12,,SJ,,27.642,,SAN JOAQUIN/CALAVERAS COUNTY LINE,760,7300,5400,,,
5050674.17707613,3845605.71362072,381,10,12,,SJ,,5.39,,GLASSCOCK ROAD/TOWER PARKWAY,2000,23000,21500,1850,22500,20700
5050674.17707613,3845605.71362072,382,10,12,,SJ,,5.39,,GLASSCOCK ROAD/TOWER PARKWAY,2000,23000,21500,1850,22500,20700
5068876.81389913,3844909.23863573,383,10,12,,SJ,,8.83,,GUARD RD,1750,23500,20400,2000,23900,21700
5068877.60917313,3844941.64933206,384,10,12,,SJ,,8.83,,GUARD RD,1750,23500,20400,2000,23900,21700
5377025.51157689,3681618.57768489,385,10,132,,MPA,R,7.636,,TUOLUMNE/MARIPOSA COUNTY LINE,,,,320,1750,1700
5377025.51157689,3681618.57768489,386,10,132,,MPA,R,7.636,,TUOLUMNE/MARIPOSA COUNTY LINE,,,,320,1750,1700
5416783.85167947,3681355.59133422,387,10,132,,MPA,,18.746,,"COULTERVILLE, JCT. RTE. 49",110,970,870,,,
5416783.85167947,3681355.59133422,388,10,132,,MPA,,18.746,,"COULTERVILLE, JCT. RTE. 49",110,970,870,,,
5367634.27478197,3671020.73601973,389,10,132,,MPA,,3.774,,MARIPOSA/TUOLUMNE COUNTY LINE,320,1750,1700,,,
5367634.27478197,3671020.73601973,390,10,132,,MPA,,3.774,,MARIPOSA/TUOLUMNE COUNTY LINE,320,1750,1700,,,
5097142.4903073,3668709.5838179,391,10,132,,SJ,R,5.86,,"VERNALIS, JCT. RTE. 33",1900,19700,17600,1700,19500,16600
5097142.4903073,3668709.5838179,392,10,132,,SJ,R,5.86,,"VERNALIS, JCT. RTE. 33",1900,19700,17600,1700,19500,16600
5098151.45416863,3668645.48683323,393,10,132,,SJ,T,6.06,,JCT. RTE. 33,1700,19500,16600,1850,21500,19700
5098151.45416863,3668645.48683323,394,10,132,,SJ,T,6.06,,JCT. RTE. 33,1700,19500,16600,1850,21500,19700
5067459.08313881,3670325.5333419,395,10,132,,SJ,,0.243,,CHRISMAN ROAD,1550,17000,14400,1900,21300,17800
5067470.58606856,3670409.46132365,396,10,132,,SJ,,0.243,,CHRISMAN ROAD,1550,17000,14400,1900,21300,17800
5066183.27991614,3670479.10619748,397,10,132,,SJ,,0,,JCT. RTE. 580,,,,1550,17000,13200
5066931.24331522,3670485.38472822,398,10,132,,SJ,,0,,JCT. RTE. 580,,,,1550,17000,13200
5083281.15615338,3669250.57584615,399,10,132,,SJ,,3.24,,JCT. RTE. 5,1950,19700,17000,1450,15200,14100
5083295.79457556,3669334.6298119,400,10,132,,SJ,,3.24,,JCT. RTE. 5,1950,19700,17000,1450,15200,14100
5103398.58573472,3668500.29125747,401,10,132,,SJ,,7.108,,SAN JOAQUIN/STANISLAUS COUNTY,2350,22900,15000,,,
5103398.58573472,3668500.29125747,402,10,132,,SJ,,7.108,,SAN JOAQUIN/STANISLAUS COUNTY,2350,22900,15000,,,
5181819.11557314,3666064.79875314,403,10,132,,STA,L,14.983,,JCT. RTE. 108 WEST,1000,12000,10400,1000,8700,8700
5181819.11557314,3666064.79875314,404,10,132,,STA,L,14.983,,JCT. RTE. 108 WEST,1000,12000,10400,1000,8700,8700
5184359.98877221,3663146.55655815,405,10,132,,STA,L,15.711,,"MODESTO, 9TH/D STREETS",1350,16200,14400,1200,13700,12000
5184359.98877221,3663146.55655815,406,10,132,,STA,L,15.711,,"MODESTO, 9TH/D STREETS",1350,16200,14400,1200,13700,12000
